INTERACTOR_A	INTERACTOR_B
AT4G09010	AT5G16030
AT4G09010	AT5G16400
AT4G09010	AT5G16710
AT4G09010	AT5G17170
AT4G09010	AT5G17230
AT4G09010	AT5G17670
AT4G09010	AT5G17870
AT4G09010	AT5G18660
AT4G09010	AT5G19220
AT4G09010	AT5G19940
AT4G09010	AT5G20140
AT4G09010	AT5G20630
AT4G09010	AT5G20935
AT4G09010	AT5G22340
AT4G09010	AT5G22830
AT4G09010	AT5G23060
AT4G09010	AT5G23120
AT4G09010	AT5G27290
AT4G09010	AT5G27560
AT4G09010	AT5G28500
AT4G09010	AT5G28750
AT4G09010	AT5G30510
AT4G09010	AT5G35170
AT4G09010	AT5G35790
AT4G09010	AT5G36170
AT4G09010	AT5G37360
AT4G09010	AT5G38520
AT4G09010	AT5G38660
AT4G09010	AT5G38980
AT4G09010	AT5G39210
AT4G09010	AT5G39830
AT4G09010	AT5G42070
AT4G09010	AT5G42270
AT4G09010	AT5G42310
AT4G09010	AT5G42765
AT4G09010	AT5G43750
AT4G09010	AT5G44650
AT4G09010	AT5G44680
AT4G09010	AT5G45170
AT4G09010	AT5G45390
AT4G09010	AT5G45680
AT4G09010	AT5G45930
AT4G09010	AT5G46110
AT4G09010	AT5G46420
AT4G09010	AT5G46580
AT4G09010	AT5G47110
AT4G09010	AT5G47190
AT4G09010	AT5G47840
AT4G09010	AT5G48300
AT4G09010	AT5G48790
AT4G09010	AT5G51010
AT4G09010	AT5G51110
AT4G09010	AT5G51545
AT4G09010	AT5G51720
AT4G09010	AT5G52100
AT4G09010	AT5G52440
AT4G09010	AT5G52780
AT4G09010	AT5G52960
AT4G09010	AT5G52970
AT4G09010	AT5G53490
AT4G09010	AT5G53580
AT4G09010	AT5G54270
AT4G09010	AT5G54600
AT4G09010	AT5G54630
AT4G09010	AT5G55220
AT4G09010	AT5G55710
AT4G09010	AT5G57030
AT4G09010	AT5G57345
AT4G09010	AT5G57930
AT4G09010	AT5G58140
AT4G09010	AT5G58250
AT4G09010	AT5G58260
AT4G09010	AT5G58330
AT4G09010	AT5G59250
AT4G09010	AT5G60600
AT4G09010	AT5G61410
AT4G09010	AT5G62790
AT4G09010	AT5G62840
AT4G09010	AT5G63180
AT4G09010	AT5G63310
AT4G09010	AT5G64040
AT4G09010	AT5G64380
AT4G09010	AT5G65220
AT4G09010	AT5G65730
AT4G09010	AT5G66190
AT4G09010	AT5G66570
AT4G09350	AT1G26220
AT4G09350	AT1G32160
AT4G09350	AT1G32220
AT4G09350	AT1G45474
AT4G09350	AT1G51110
AT4G09350	AT3G44020
AT4G09350	AT3G47070
AT4G09350	AT3G47430
AT4G09350	AT3G48200
AT4G09350	AT3G48420
AT4G09350	AT3G54050
AT4G09350	AT3G56650
AT4G09350	AT3G62410
AT4G09350	AT3G63140
AT4G09350	AT4G11175
AT4G09350	AT4G12830
AT4G09350	AT4G18810
AT4G09350	AT4G21210
AT4G09350	AT4G22890
AT4G09350	AT4G23890
AT4G09350	AT4G24700
AT4G09350	AT4G27700
AT4G09350	AT4G28740
AT4G09350	AT4G33010
AT4G09350	AT4G33470
AT4G09350	AT4G34090
AT4G09350	AT4G35250
AT4G09350	AT4G39710
AT4G09350	AT4G39970
AT4G09350	AT5G02120
AT4G09350	AT5G02830
AT4G09350	AT5G04140
AT4G09350	AT5G07020
AT4G09350	AT5G08650
AT4G09350	AT5G09660
AT4G09350	AT5G13650
AT4G09350	AT5G17230
AT4G09350	AT5G19220
AT4G09350	AT5G20140
AT4G09350	AT5G20935
AT4G09350	AT5G23060
AT4G09350	AT5G27290
AT4G09350	AT5G37360
AT4G09350	AT5G38520
AT4G09350	AT5G42070
AT4G09350	AT5G42310
AT4G09350	AT5G43750
AT4G09350	AT5G45170
AT4G09350	AT5G48790
AT4G09350	AT5G57345
AT4G09350	AT5G58140
AT4G09350	AT5G58260
AT4G09350	AT5G59750
AT4G09350	AT5G62140
AT4G09350	AT5G62840
AT4G09350	AT5G67370
AT4G09600	AT2G23240
AT4G09600	AT3G50980
AT4G09600	AT3G51810
AT4G09600	AT3G53040
AT4G09600	AT3G54940
AT4G09600	AT3G56350
AT4G09600	AT3G58450
AT4G09600	AT4G10020
AT4G09600	AT4G21020
AT4G09600	AT4G25140
AT4G09600	AT4G26740
AT4G09600	AT4G27530
AT4G09600	AT4G31830
AT4G09600	AT5G01300
AT4G09600	AT5G07330
AT4G09600	AT5G22470
AT4G09600	AT5G42290
AT4G09600	AT5G44310
AT4G09600	AT5G45690
AT4G09600	AT5G54740
AT4G09600	AT5G55240
AT4G09600	AT5G62490
AT4G09600	AT5G66780
AT4G09610	AT2G23240
AT4G09610	AT2G33070
AT4G09610	AT3G56350
AT4G09610	AT3G58450
AT4G09610	AT3G61040
AT4G09610	AT4G09600
AT4G09610	AT4G10020
AT4G09610	AT4G26740
AT4G09610	AT4G27530
AT4G09610	AT4G31830
AT4G09610	AT5G16460
AT4G09610	AT5G18450
AT4G09610	AT5G22470
AT4G09610	AT5G42290
AT4G09610	AT5G43770
AT4G09610	AT5G45690
AT4G09610	AT5G54070
AT4G09610	AT5G55240
AT4G09610	AT5G55750
AT4G09610	AT5G65550
AT4G09610	AT5G66430
AT4G09650	AT1G26220
AT4G09650	AT1G31800
AT4G09650	AT1G31920
AT4G09650	AT1G32160
AT4G09650	AT1G32200
AT4G09650	AT1G32220
AT4G09650	AT1G44446
AT4G09650	AT1G44575
AT4G09650	AT1G45474
AT4G09650	AT1G51100
AT4G09650	AT1G51110
AT4G09650	AT1G67700
AT4G09650	AT1G67740
AT4G09650	AT2G26500
AT4G09650	AT2G33180
AT4G09650	AT2G39730
AT4G09650	AT2G41680
AT4G09650	AT2G47450
AT4G09650	AT3G44620
AT4G09650	AT3G44890
AT4G09650	AT3G45050
AT4G09650	AT3G46780
AT4G09650	AT3G47070
AT4G09650	AT3G47470
AT4G09650	AT3G47650
AT4G09650	AT3G48200
AT4G09650	AT3G48420
AT4G09650	AT3G48730
AT4G09650	AT3G50270
AT4G09650	AT3G50685
AT4G09650	AT3G50820
AT4G09650	AT3G51420
AT4G09650	AT3G51510
AT4G09650	AT3G51820
AT4G09650	AT3G52150
AT4G09650	AT3G52155
AT4G09650	AT3G53130
AT4G09650	AT3G53470
AT4G09650	AT3G54050
AT4G09650	AT3G54210
AT4G09650	AT3G54890
AT4G09650	AT3G54900
AT4G09650	AT3G55040
AT4G09650	AT3G55250
AT4G09650	AT3G55330
AT4G09650	AT3G55800
AT4G09650	AT3G56010
AT4G09650	AT3G56650
AT4G09650	AT3G56910
AT4G09650	AT3G56940
AT4G09650	AT3G58140
AT4G09650	AT3G59060
AT4G09650	AT3G59400
AT4G09650	AT3G60370
AT4G09650	AT3G61080
AT4G09650	AT3G61870
AT4G09650	AT3G62030
AT4G09650	AT3G62410
AT4G09650	AT3G63140
AT4G09650	AT3G63160
AT4G09650	AT3G63190
AT4G09650	AT3G63410
AT4G09650	AT3G63490
AT4G09650	AT4G10060
AT4G09650	AT4G10340
AT4G09650	AT4G11175
AT4G09650	AT4G12800
AT4G09650	AT4G14210
AT4G09650	AT4G14540
AT4G09650	AT4G14870
AT4G09650	AT4G14890
AT4G09650	AT4G15510
AT4G09650	AT4G16410
AT4G09650	AT4G16980
AT4G09650	AT4G17560
AT4G09650	AT4G17600
AT4G09650	AT4G18370
AT4G09650	AT4G18480
AT4G09650	AT4G18810
AT4G09650	AT4G19985
AT4G09650	AT4G20360
AT4G09650	AT4G21210
AT4G09650	AT4G21280
AT4G09650	AT4G22830
AT4G09650	AT4G22890
AT4G09650	AT4G23890
AT4G09650	AT4G24090
AT4G09650	AT4G24770
AT4G09650	AT4G24930
AT4G09650	AT4G25050
AT4G09650	AT4G25080
AT4G09650	AT4G27440
AT4G09650	AT4G27600
AT4G09650	AT4G27700
AT4G09650	AT4G28030
AT4G09650	AT4G28080
AT4G09650	AT4G28660
AT4G09650	AT4G28750
AT4G09650	AT4G29060
AT4G09650	AT4G30950
AT4G09650	AT4G30993
AT4G09650	AT4G31530
AT4G09650	AT4G32260
AT4G09650	AT4G32590
AT4G09650	AT4G33010
AT4G09650	AT4G33470
AT4G09650	AT4G34090
AT4G09650	AT4G34190
AT4G09650	AT4G34620
AT4G09650	AT4G34830
AT4G09650	AT4G35250
AT4G09650	AT4G35450
AT4G09650	AT4G35760
AT4G09650	AT4G37040
AT4G09650	AT4G37200
AT4G09650	AT4G37510
AT4G09650	AT4G37930
AT4G09650	AT4G38840
AT4G09650	AT4G38970
AT4G09650	AT4G39710
AT4G09650	AT4G39970
AT4G09650	AT5G01530
AT4G09650	AT5G01920
AT4G09650	AT5G02120
AT4G09650	AT5G02160
AT4G09650	AT5G02710
AT4G09650	AT5G02940
AT4G09650	AT5G03880
AT4G09650	AT5G04140
AT4G09650	AT5G05740
AT4G09650	AT5G06290
AT4G09650	AT5G07020
AT4G09650	AT5G08050
AT4G09650	AT5G08280
AT4G09650	AT5G08410
AT4G09650	AT5G08650
AT4G09650	AT5G09660
AT4G09650	AT5G11450
AT4G09650	AT5G13410
AT4G09650	AT5G13510
AT4G09650	AT5G13630
AT4G09650	AT5G13650
AT4G09650	AT5G13720
AT4G09650	AT5G13730
AT4G09650	AT5G13770
AT4G09650	AT5G14320
AT4G09650	AT5G14660
AT4G09650	AT5G14740
AT4G09650	AT5G14910
AT4G09650	AT5G16030
AT4G09650	AT5G16400
AT4G09650	AT5G16710
AT4G09650	AT5G17170
AT4G09650	AT5G17230
AT4G09650	AT5G17870
AT4G09650	AT5G18660
AT4G09650	AT5G19220
AT4G09650	AT5G19940
AT4G09650	AT5G20140
AT4G09650	AT5G20935
AT4G09650	AT5G22830
AT4G09650	AT5G23060
AT4G09650	AT5G23120
AT4G09650	AT5G27290
AT4G09650	AT5G27560
AT4G09650	AT5G28500
AT4G09650	AT5G28750
AT4G09650	AT5G30510
AT4G09650	AT5G35170
AT4G09650	AT5G35790
AT4G09650	AT5G37360
AT4G09650	AT5G38520
AT4G09650	AT5G38660
AT4G09650	AT5G38980
AT4G09650	AT5G39210
AT4G09650	AT5G39830
AT4G09650	AT5G42070
AT4G09650	AT5G42270
AT4G09650	AT5G42310
AT4G09650	AT5G42765
AT4G09650	AT5G43750
AT4G09650	AT5G44650
AT4G09650	AT5G45170
AT4G09650	AT5G45390
AT4G09650	AT5G45680
AT4G09650	AT5G45930
AT4G09650	AT5G46110
AT4G09650	AT5G47110
AT4G09650	AT5G47190
AT4G09650	AT5G47840
AT4G09650	AT5G48300
AT4G09650	AT5G48790
AT4G09650	AT5G51010
AT4G09650	AT5G51110
AT4G09650	AT5G51545
AT4G09650	AT5G52100
AT4G09650	AT5G52440
AT4G09650	AT5G52780
AT4G09650	AT5G52960
AT4G09650	AT5G52970
AT4G09650	AT5G53490
AT4G09650	AT5G53580
AT4G09650	AT5G54270
AT4G09650	AT5G54600
AT4G09650	AT5G54770
AT4G09650	AT5G55220
AT4G09650	AT5G55620
AT4G09650	AT5G55710
AT4G09650	AT5G57030
AT4G09650	AT5G57345
AT4G09650	AT5G57930
AT4G09650	AT5G58140
AT4G09650	AT5G58250
AT4G09650	AT5G58260
AT4G09650	AT5G58330
AT4G09650	AT5G59250
AT4G09650	AT5G60600
AT4G09650	AT5G61410
AT4G09650	AT5G62840
AT4G09650	AT5G64040
AT4G09650	AT5G65220
AT4G09650	AT5G65730
AT4G09650	AT5G65840
AT4G09650	AT5G66190
AT4G09650	AT5G66570
AT4G09900	AT1G45474
AT4G09900	AT3G51510
AT4G09900	AT3G55040
AT4G09900	AT3G61080
AT4G09900	AT4G21210
AT4G09900	AT4G27390
AT4G09900	AT5G07020
AT4G09900	AT5G14970
AT4G09900	AT5G37360
AT4G09900	AT5G38660
AT4G09900	AT5G40500
AT4G09900	AT5G57040
AT4G09960	AT4G12890
AT4G09960	AT4G12960
AT4G09960	AT5G49180
AT4G09960	AT5G60140
AT4G09990	AT2G47540
AT4G10020	AT2G23240
AT4G10020	AT3G50980
AT4G10020	AT3G54940
AT4G10020	AT3G56350
AT4G10020	AT3G58450
AT4G10020	AT4G16160
AT4G10020	AT4G21020
AT4G10020	AT4G25140
AT4G10020	AT4G26740
AT4G10020	AT4G27140
AT4G10020	AT4G27150
AT4G10020	AT4G27160
AT4G10020	AT4G27170
AT4G10020	AT4G27530
AT4G10020	AT4G31830
AT4G10020	AT5G01300
AT4G10020	AT5G16460
AT4G10020	AT5G22470
AT4G10020	AT5G24130
AT4G10020	AT5G43770
AT4G10020	AT5G44310
AT4G10020	AT5G45690
AT4G10020	AT5G54740
AT4G10020	AT5G55240
AT4G10020	AT5G57260
AT4G10020	AT5G60220
AT4G10020	AT5G62490
AT4G10020	AT5G65550
AT4G10060	AT1G31800
AT4G10060	AT1G32160
AT4G10060	AT1G44575
AT4G10060	AT1G45474
AT4G10060	AT1G51110
AT4G10060	AT1G67700
AT4G10060	AT1G67740
AT4G10060	AT2G26500
AT4G10060	AT2G39730
AT4G10060	AT2G47450
AT4G10060	AT3G46780
AT4G10060	AT3G47070
AT4G10060	AT3G47470
AT4G10060	AT3G47650
AT4G10060	AT3G48200
AT4G10060	AT3G48420
AT4G10060	AT3G50685
AT4G10060	AT3G50820
AT4G10060	AT3G51420
AT4G10060	AT3G51510
AT4G10060	AT3G51820
AT4G10060	AT3G53470
AT4G10060	AT3G54050
AT4G10060	AT3G54890
AT4G10060	AT3G55330
AT4G10060	AT3G55800
AT4G10060	AT3G56010
AT4G10060	AT3G56650
AT4G10060	AT3G56940
AT4G10060	AT3G59400
AT4G10060	AT3G61870
AT4G10060	AT3G62410
AT4G10060	AT3G63140
AT4G10060	AT4G10340
AT4G10060	AT4G12800
AT4G10060	AT4G16410
AT4G10060	AT4G17600
AT4G10060	AT4G21210
AT4G10060	AT4G21280
AT4G10060	AT4G22890
AT4G10060	AT4G23890
AT4G10060	AT4G24930
AT4G10060	AT4G25080
AT4G10060	AT4G27700
AT4G10060	AT4G28080
AT4G10060	AT4G28750
AT4G10060	AT4G32260
AT4G10060	AT4G33470
AT4G10060	AT4G34190
AT4G10060	AT4G34830
AT4G10060	AT4G35250
AT4G10060	AT4G37930
AT4G10060	AT4G38970
AT4G10060	AT4G39710
AT4G10060	AT4G39970
AT4G10060	AT5G01530
AT4G10060	AT5G02120
AT4G10060	AT5G02160
AT4G10060	AT5G02940
AT4G10060	AT5G04140
AT4G10060	AT5G08650
AT4G10060	AT5G09660
AT4G10060	AT5G13630
AT4G10060	AT5G13770
AT4G10060	AT5G14740
AT4G10060	AT5G16030
AT4G10060	AT5G16400
AT4G10060	AT5G17170
AT4G10060	AT5G17230
AT4G10060	AT5G19220
AT4G10060	AT5G19940
AT4G10060	AT5G23060
AT4G10060	AT5G23120
AT4G10060	AT5G27290
AT4G10060	AT5G35170
AT4G10060	AT5G35790
AT4G10060	AT5G37360
AT4G10060	AT5G38520
AT4G10060	AT5G38980
AT4G10060	AT5G42310
AT4G10060	AT5G43750
AT4G10060	AT5G45680
AT4G10060	AT5G46110
AT4G10060	AT5G48790
AT4G10060	AT5G51110
AT4G10060	AT5G52100
AT4G10060	AT5G52970
AT4G10060	AT5G53490
AT4G10060	AT5G54270
AT4G10060	AT5G57345
AT4G10060	AT5G58140
AT4G10060	AT5G58260
AT4G10060	AT5G60600
AT4G10060	AT5G61410
AT4G10060	AT5G64040
AT4G10060	AT5G66190
AT4G10060	AT5G66570
AT4G10250	AT4G27670
AT4G10270	AT4G33560
AT4G10270	AT5G15120
AT4G10270	AT5G39890
AT4G10300	AT1G26220
AT4G10300	AT1G31800
AT4G10300	AT1G32060
AT4G10300	AT1G32070
AT4G10300	AT1G32080
AT4G10300	AT1G32160
AT4G10300	AT1G32220
AT4G10300	AT1G44575
AT4G10300	AT1G45474
AT4G10300	AT1G51110
AT4G10300	AT1G67700
AT4G10300	AT1G67740
AT4G10300	AT1G67840
AT4G10300	AT2G26500
AT4G10300	AT2G33180
AT4G10300	AT2G39730
AT4G10300	AT2G41680
AT4G10300	AT3G43540
AT4G10300	AT3G44020
AT4G10300	AT3G44890
AT4G10300	AT3G45050
AT4G10300	AT3G46780
AT4G10300	AT3G47070
AT4G10300	AT3G47470
AT4G10300	AT3G47650
AT4G10300	AT3G48200
AT4G10300	AT3G48420
AT4G10300	AT3G50270
AT4G10300	AT3G50685
AT4G10300	AT3G50820
AT4G10300	AT3G51420
AT4G10300	AT3G51510
AT4G10300	AT3G51820
AT4G10300	AT3G52150
AT4G10300	AT3G52155
AT4G10300	AT3G53130
AT4G10300	AT3G53470
AT4G10300	AT3G54050
AT4G10300	AT3G54210
AT4G10300	AT3G54890
AT4G10300	AT3G55040
AT4G10300	AT3G55250
AT4G10300	AT3G55330
AT4G10300	AT3G55800
AT4G10300	AT3G56010
AT4G10300	AT3G56650
AT4G10300	AT3G56910
AT4G10300	AT3G56940
AT4G10300	AT3G59400
AT4G10300	AT3G60370
AT4G10300	AT3G61080
AT4G10300	AT3G61870
AT4G10300	AT3G62030
AT4G10300	AT3G62410
AT4G10300	AT3G63140
AT4G10300	AT3G63160
AT4G10300	AT3G63410
AT4G10300	AT3G63490
AT4G10300	AT4G01050
AT4G10300	AT4G01150
AT4G10300	AT4G01310
AT4G10300	AT4G02530
AT4G10300	AT4G02770
AT4G10300	AT4G03150
AT4G10300	AT4G03280
AT4G10300	AT4G03520
AT4G10300	AT4G04640
AT4G10300	AT4G05180
AT4G10300	AT4G09010
AT4G10300	AT4G09350
AT4G10300	AT4G09650
AT4G10300	AT4G10340
AT4G10300	AT4G11175
AT4G10300	AT4G12800
AT4G10300	AT4G14210
AT4G10300	AT4G14540
AT4G10300	AT4G14870
AT4G10300	AT4G14890
AT4G10300	AT4G15510
AT4G10300	AT4G16410
AT4G10300	AT4G17560
AT4G10300	AT4G17600
AT4G10300	AT4G18370
AT4G10300	AT4G18480
AT4G10300	AT4G18810
AT4G10300	AT4G19985
AT4G10300	AT4G20360
AT4G10300	AT4G21210
AT4G10300	AT4G21280
AT4G10300	AT4G22830
AT4G10300	AT4G22890
AT4G10300	AT4G23890
AT4G10300	AT4G24090
AT4G10300	AT4G24770
AT4G10300	AT4G24930
AT4G10300	AT4G25050
AT4G10300	AT4G25080
AT4G10300	AT4G25910
AT4G10300	AT4G27600
AT4G10300	AT4G27700
AT4G10300	AT4G28025
AT4G10300	AT4G28030
AT4G10300	AT4G28080
AT4G10300	AT4G28660
AT4G10300	AT4G28750
AT4G10300	AT4G30950
AT4G10300	AT4G31530
AT4G10300	AT4G32260
AT4G10300	AT4G32590
AT4G10300	AT4G33010
AT4G10300	AT4G33470
AT4G10300	AT4G33500
AT4G10300	AT4G34090
AT4G10300	AT4G34190
AT4G10300	AT4G34830
AT4G10300	AT4G35250
AT4G10300	AT4G35760
AT4G10300	AT4G37040
AT4G10300	AT4G37200
AT4G10300	AT4G37930
AT4G10300	AT4G38970
AT4G10300	AT4G39710
AT4G10300	AT4G39970
AT4G10300	AT5G01530
AT4G10300	AT5G02120
AT4G10300	AT5G02160
AT4G10300	AT5G02710
AT4G10300	AT5G02940
AT4G10300	AT5G03880
AT4G10300	AT5G04140
AT4G10300	AT5G05740
AT4G10300	AT5G06290
AT4G10300	AT5G07020
AT4G10300	AT5G08050
AT4G10300	AT5G08410
AT4G10300	AT5G08650
AT4G10300	AT5G09660
AT4G10300	AT5G11450
AT4G10300	AT5G13410
AT4G10300	AT5G13510
AT4G10300	AT5G13650
AT4G10300	AT5G13720
AT4G10300	AT5G13730
AT4G10300	AT5G14320
AT4G10300	AT5G14660
AT4G10300	AT5G14910
AT4G10300	AT5G14970
AT4G10300	AT5G16400
AT4G10300	AT5G16710
AT4G10300	AT5G17170
AT4G10300	AT5G17230
AT4G10300	AT5G19220
AT4G10300	AT5G19940
AT4G10300	AT5G20140
AT4G10300	AT5G20935
AT4G10300	AT5G23060
AT4G10300	AT5G23120
AT4G10300	AT5G27290
AT4G10300	AT5G27560
AT4G10300	AT5G28500
AT4G10300	AT5G28750
AT4G10300	AT5G30510
AT4G10300	AT5G35170
AT4G10300	AT5G35790
AT4G10300	AT5G37360
AT4G10300	AT5G38510
AT4G10300	AT5G38520
AT4G10300	AT5G38660
AT4G10300	AT5G38980
AT4G10300	AT5G39210
AT4G10300	AT5G39830
AT4G10300	AT5G42070
AT4G10300	AT5G42270
AT4G10300	AT5G42310
AT4G10300	AT5G42765
AT4G10300	AT5G43750
AT4G10300	AT5G44520
AT4G10300	AT5G44650
AT4G10300	AT5G45170
AT4G10300	AT5G45390
AT4G10300	AT5G45680
AT4G10300	AT5G45930
AT4G10300	AT5G46110
AT4G10300	AT5G47110
AT4G10300	AT5G47190
AT4G10300	AT5G47840
AT4G10300	AT5G48300
AT4G10300	AT5G48590
AT4G10300	AT5G48790
AT4G10300	AT5G51010
AT4G10300	AT5G51110
AT4G10300	AT5G51545
AT4G10300	AT5G52100
AT4G10300	AT5G52780
AT4G10300	AT5G52960
AT4G10300	AT5G52970
AT4G10300	AT5G53490
AT4G10300	AT5G53580
AT4G10300	AT5G54270
AT4G10300	AT5G54290
AT4G10300	AT5G54600
AT4G10300	AT5G54770
AT4G10300	AT5G55710
AT4G10300	AT5G57040
AT4G10300	AT5G57345
AT4G10300	AT5G57930
AT4G10300	AT5G58140
AT4G10300	AT5G58260
AT4G10300	AT5G58330
AT4G10300	AT5G59250
AT4G10300	AT5G60600
AT4G10300	AT5G61410
AT4G10300	AT5G62790
AT4G10300	AT5G62840
AT4G10300	AT5G64040
AT4G10300	AT5G65220
AT4G10300	AT5G66190
AT4G10300	AT5G66570
AT4G10340	AT1G31800
AT4G10340	AT1G32160
AT4G10340	AT1G44575
AT4G10340	AT1G45474
AT4G10340	AT1G51110
AT4G10340	AT1G67700
AT4G10340	AT1G67740
AT4G10340	AT2G26500
AT4G10340	AT2G39730
AT4G10340	AT2G47450
AT4G10340	AT3G46780
AT4G10340	AT3G47070
AT4G10340	AT3G47470
AT4G10340	AT3G47650
AT4G10340	AT3G48420
AT4G10340	AT3G50685
AT4G10340	AT3G50820
AT4G10340	AT3G51420
AT4G10340	AT3G51510
AT4G10340	AT3G51820
AT4G10340	AT3G53470
AT4G10340	AT3G54050
AT4G10340	AT3G54210
AT4G10340	AT3G54890
AT4G10340	AT3G55330
AT4G10340	AT3G55800
AT4G10340	AT3G56010
AT4G10340	AT3G56650
AT4G10340	AT3G56910
AT4G10340	AT3G56940
AT4G10340	AT3G59400
AT4G10340	AT3G61870
AT4G10340	AT3G62410
AT4G10340	AT3G63140
AT4G10340	AT3G63410
AT4G10340	AT3G63490
AT4G10340	AT4G12800
AT4G10340	AT4G14540
AT4G10340	AT4G14890
AT4G10340	AT4G15560
AT4G10340	AT4G16410
AT4G10340	AT4G16980
AT4G10340	AT4G17600
AT4G10340	AT4G18370
AT4G10340	AT4G18480
AT4G10340	AT4G20360
AT4G10340	AT4G21210
AT4G10340	AT4G21280
AT4G10340	AT4G22890
AT4G10340	AT4G23890
AT4G10340	AT4G24930
AT4G10340	AT4G25050
AT4G10340	AT4G25080
AT4G10340	AT4G27440
AT4G10340	AT4G27700
AT4G10340	AT4G28750
AT4G10340	AT4G32260
AT4G10340	AT4G34190
AT4G10340	AT4G35250
AT4G10340	AT4G37930
AT4G10340	AT4G38970
AT4G10340	AT4G39710
AT4G10340	AT4G39970
AT4G10340	AT5G01530
AT4G10340	AT5G02120
AT4G10340	AT5G02160
AT4G10340	AT5G02790
AT4G10340	AT5G04140
AT4G10340	AT5G06290
AT4G10340	AT5G07020
AT4G10340	AT5G08050
AT4G10340	AT5G09660
AT4G10340	AT5G13510
AT4G10340	AT5G13630
AT4G10340	AT5G13770
AT4G10340	AT5G14320
AT4G10340	AT5G14740
AT4G10340	AT5G14910
AT4G10340	AT5G16400
AT4G10340	AT5G17170
AT4G10340	AT5G17230
AT4G10340	AT5G19220
AT4G10340	AT5G19940
AT4G10340	AT5G23060
AT4G10340	AT5G23120
AT4G10340	AT5G30510
AT4G10340	AT5G35790
AT4G10340	AT5G38520
AT4G10340	AT5G38980
AT4G10340	AT5G43750
AT4G10340	AT5G45680
AT4G10340	AT5G46110
AT4G10340	AT5G47110
AT4G10340	AT5G48790
AT4G10340	AT5G51010
AT4G10340	AT5G51110
AT4G10340	AT5G52970
AT4G10340	AT5G53490
AT4G10340	AT5G54270
AT4G10340	AT5G54600
AT4G10340	AT5G54770
AT4G10340	AT5G57345
AT4G10340	AT5G58140
AT4G10340	AT5G58260
AT4G10340	AT5G58330
AT4G10340	AT5G60600
AT4G10340	AT5G61410
AT4G10340	AT5G64040
AT4G10340	AT5G65220
AT4G10340	AT5G66190
AT4G10340	AT5G66570
AT4G10440	AT1G26320
AT4G10440	AT3G51490
AT4G10440	AT3G53080
AT4G10440	AT5G25400
AT4G10450	AT2G47610
AT4G10450	AT3G49910
AT4G10450	AT3G53430
AT4G10450	AT3G55280
AT4G10450	AT3G56070
AT4G10450	AT3G60770
AT4G10450	AT3G62870
AT4G10450	AT4G12600
AT4G10450	AT5G16130
AT4G10450	AT5G20160
AT4G10450	AT5G22440
AT4G10450	AT5G39740
AT4G10450	AT5G41520
AT4G10450	AT5G48760
AT4G10450	AT5G59850
AT4G10480	AT3G44750
AT4G10480	AT3G47370
AT4G10480	AT3G49010
AT4G10480	AT3G51800
AT4G10480	AT3G60245
AT4G10480	AT4G24830
AT4G10480	AT4G26230
AT4G10480	AT4G29410
AT4G10480	AT4G31700
AT4G10480	AT5G02870
AT4G10480	AT5G47210
AT4G10480	AT5G56710
AT4G10480	AT5G58420
AT4G10480	AT5G60960
AT4G10480	AT5G64140
AT4G10690	AT3G42770
AT4G10690	AT3G43500
AT4G10690	AT3G43900
AT4G10690	AT3G49480
AT4G10690	AT5G05150
AT4G10690	AT5G54350
AT4G11100	AT1G44575
AT4G11100	AT1G45474
AT4G11100	AT1G51110
AT4G11100	AT1G67700
AT4G11100	AT3G47070
AT4G11100	AT3G47650
AT4G11100	AT3G48420
AT4G11100	AT3G51820
AT4G11100	AT3G53130
AT4G11100	AT3G54050
AT4G11100	AT3G55330
AT4G11100	AT3G55800
AT4G11100	AT3G56650
AT4G11100	AT3G61870
AT4G11100	AT3G63140
AT4G11100	AT4G16410
AT4G11100	AT4G17600
AT4G11100	AT4G18370
AT4G11100	AT4G18480
AT4G11100	AT4G21280
AT4G11100	AT4G24930
AT4G11100	AT4G25050
AT4G11100	AT4G33470
AT4G11100	AT4G34090
AT4G11100	AT4G38970
AT4G11100	AT5G02710
AT4G11100	AT5G13510
AT4G11100	AT5G14320
AT4G11100	AT5G14910
AT4G11100	AT5G23060
AT4G11100	AT5G28500
AT4G11100	AT5G30510
AT4G11100	AT5G35790
AT4G11100	AT5G38520
AT4G11100	AT5G39210
AT4G11100	AT5G42070
AT4G11100	AT5G43750
AT4G11100	AT5G45680
AT4G11100	AT5G45930
AT4G11100	AT5G47190
AT4G11100	AT5G52100
AT4G11100	AT5G52970
AT4G11100	AT5G62840
AT4G11175	AT1G26220
AT4G11175	AT1G31800
AT4G11175	AT1G32160
AT4G11175	AT1G32220
AT4G11175	AT1G44575
AT4G11175	AT1G45230
AT4G11175	AT1G45474
AT4G11175	AT1G51100
AT4G11175	AT1G51110
AT4G11175	AT1G67700
AT4G11175	AT1G67740
AT4G11175	AT2G26500
AT4G11175	AT2G33180
AT4G11175	AT2G41680
AT4G11175	AT3G44890
AT4G11175	AT3G45050
AT4G11175	AT3G46780
AT4G11175	AT3G47070
AT4G11175	AT3G47430
AT4G11175	AT3G47650
AT4G11175	AT3G48200
AT4G11175	AT3G48420
AT4G11175	AT3G48730
AT4G11175	AT3G50820
AT4G11175	AT3G51420
AT4G11175	AT3G51510
AT4G11175	AT3G51820
AT4G11175	AT3G52150
AT4G11175	AT3G53130
