INTERACTOR_A	INTERACTOR_B
LOC_Os02g51020	LOC_Os04g54640
LOC_Os02g51020	LOC_Os06g13660
LOC_Os02g51020	LOC_Os07g37030
LOC_Os02g51020	LOC_Os11g13850
LOC_Os02g51020	LOC_Os04g31040
LOC_Os02g51020	LOC_Os01g67120
LOC_Os12g35690	LOC_Os02g03510
LOC_Os09g23220	LOC_Os09g02360
LOC_Os09g23220	LOC_Os07g46560
LOC_Os09g36040	LOC_Os01g53020
LOC_Os09g36040	LOC_Os05g41640
LOC_Os09g36040	LOC_Os07g32880
LOC_Os09g36040	LOC_Os05g28090
LOC_Os09g36040	LOC_Os12g19381
LOC_Os09g36040	LOC_Os07g41630
LOC_Os09g36040	LOC_Os06g22690
LOC_Os09g36040	LOC_Os05g43310
LOC_Os09g36040	LOC_Os01g39960
LOC_Os09g36040	LOC_Os08g32630
LOC_Os09g36040	LOC_Os02g15660
LOC_Os09g36040	LOC_Os06g05390
LOC_Os09g36040	LOC_Os07g05480
LOC_Os09g36040	LOC_Os03g56660
LOC_Os09g36040	LOC_Os05g33280
LOC_Os09g36040	LOC_Os02g51020
LOC_Os09g36040	LOC_Os10g01044
LOC_Os09g36040	LOC_Os02g42570
LOC_Os09g36040	LOC_Os12g38170
LOC_Os09g36040	LOC_Os02g13970
LOC_Os09g36040	LOC_Os08g07060
LOC_Os09g36040	LOC_Os06g51029
LOC_Os09g36040	LOC_Os01g64960
LOC_Os09g36040	LOC_Os05g48630
LOC_Os09g36040	LOC_Os08g41460
LOC_Os09g36040	LOC_Os03g36750
LOC_Os09g36040	LOC_Os05g22614
LOC_Os09g36040	LOC_Os11g03390
LOC_Os09g36040	LOC_Os02g01340
LOC_Os09g36040	LOC_Os01g72950
LOC_Os09g36040	LOC_Os08g40160
LOC_Os09g36040	LOC_Os12g08770
LOC_Os09g36040	LOC_Os08g02630
LOC_Os09g36040	LOC_Os12g38640
LOC_Os09g36040	LOC_Os04g44340
LOC_Os09g36040	LOC_Os08g36140
LOC_Os09g36040	LOC_Os09g36930
LOC_Os09g36040	LOC_Os10g15300
LOC_Os09g36040	LOC_Os07g37250
LOC_Os09g36040	LOC_Os11g07020
LOC_Os09g36040	LOC_Os11g40600
LOC_Os09g36040	LOC_Os06g14324
LOC_Os09g36040	LOC_Os02g58790
LOC_Os09g36040	LOC_Os06g20320
LOC_Os09g36040	LOC_Os06g09610
LOC_Os09g36040	LOC_Os01g31690
LOC_Os09g36040	LOC_Os07g29410
LOC_Os09g36040	LOC_Os06g21110
LOC_Os09g36040	LOC_Os02g57030
LOC_Os09g36040	LOC_Os05g49970
LOC_Os09g36040	LOC_Os02g07360
LOC_Os09g36040	LOC_Os03g21560
LOC_Os09g36040	LOC_Os07g37550
LOC_Os09g36040	LOC_Os05g44420
LOC_Os09g36040	LOC_Os01g19740
LOC_Os09g36040	LOC_Os03g03720
LOC_Os09g36040	LOC_Os03g57220
LOC_Os09g36040	LOC_Os12g17600
LOC_Os09g36040	LOC_Os04g16680
LOC_Os09g36040	LOC_Os01g17240
LOC_Os09g36040	LOC_Os02g17920
LOC_Os09g36040	LOC_Os07g05820
LOC_Os09g36040	LOC_Os03g06139
LOC_Os09g36040	LOC_Os02g55120
LOC_Os09g36040	LOC_Os02g45460
LOC_Os09g36040	LOC_Os07g37240
LOC_Os09g36040	LOC_Os06g13660
LOC_Os09g36040	LOC_Os11g13850
LOC_Os09g36040	LOC_Os01g67120
LOC_Os09g36040	LOC_Os02g22100
LOC_Os09g36040	LOC_Os03g11230
LOC_Os09g36040	LOC_Os09g39390
LOC_Os09g36040	LOC_Os09g10750
LOC_Os09g36040	LOC_Os02g57020
LOC_Os09g36040	LOC_Os11g47970
LOC_Os09g36040	LOC_Os04g51300
LOC_Os09g36040	LOC_Os11g43600
LOC_Os09g36040	LOC_Os01g68450
LOC_Os09g36040	LOC_Os06g05950
LOC_Os09g36040	LOC_Os11g11210
LOC_Os09g36040	LOC_Os04g41340
LOC_Os09g36040	LOC_Os03g20100
LOC_Os09g36040	LOC_Os03g17070
LOC_Os09g36040	LOC_Os01g25600
LOC_Os09g36040	LOC_Os07g05000
LOC_Os09g36040	LOC_Os01g59080
LOC_Os09g36040	LOC_Os06g40640
LOC_Os09g36040	LOC_Os08g14440
LOC_Os09g36040	LOC_Os02g47020
LOC_Os09g36040	LOC_Os01g13570
LOC_Os09g36040	LOC_Os09g39180
LOC_Os09g36040	LOC_Os02g51570
LOC_Os09g36040	LOC_Os02g51470
LOC_Os09g36040	LOC_Os12g23180
LOC_Os09g36040	LOC_Os08g29370
LOC_Os09g36040	LOC_Os06g47940
LOC_Os09g36040	LOC_Os03g64020
LOC_Os09g36040	LOC_Os12g35630
LOC_Os09g36040	LOC_Os07g06450
LOC_Os09g36040	LOC_Os07g47640
LOC_Os09g36040	LOC_Os06g15330
LOC_Os09g36040	LOC_Os12g08730
LOC_Os09g36040	LOC_Os03g18200
LOC_Os09g36040	LOC_Os10g10170
LOC_Os09g36040	LOC_Os05g38570
LOC_Os09g36040	LOC_Os07g07540
LOC_Os09g36040	LOC_Os06g21590
LOC_Os09g36040	LOC_Os01g05800
LOC_Os09g36040	LOC_Os08g02210
LOC_Os09g36040	LOC_Os03g50310
LOC_Os09g36040	LOC_Os07g46330
LOC_Os09g36040	LOC_Os06g47970
LOC_Os09g36040	LOC_Os01g49740
LOC_Os09g36040	LOC_Os02g34810
LOC_Os09g36040	LOC_Os08g39430
LOC_Os09g36040	LOC_Os06g01850
LOC_Os09g36040	LOC_Os04g38600
LOC_Os09g36040	LOC_Os03g20640
LOC_Os09g36040	LOC_Os03g14669
LOC_Os09g36040	LOC_Os08g44680
LOC_Os09g36040	LOC_Os03g39830
LOC_Os09g36040	LOC_Os06g15400
LOC_Os09g36040	LOC_Os03g56670
LOC_Os09g36040	LOC_Os05g33290
LOC_Os09g36040	LOC_Os01g67000
LOC_Os09g36040	LOC_Os01g62060
LOC_Os09g36040	LOC_Os07g07480
LOC_Os09g36040	LOC_Os03g16050
LOC_Os09g36040	LOC_Os08g42850
LOC_Os09g36040	LOC_Os03g50270
LOC_Os09g36040	LOC_Os04g56320
LOC_Os09g36040	LOC_Os05g49650
LOC_Os09g36040	LOC_Os08g27010
LOC_Os09g36040	LOC_Os07g25430
LOC_Os09g36040	LOC_Os05g35470
LOC_Os09g36040	LOC_Os03g59090
LOC_Os09g36040	LOC_Os07g37030
LOC_Os09g36040	LOC_Os09g26810
LOC_Os04g50960	LOC_Os10g01570
LOC_Os04g50960	LOC_Os01g42070
LOC_Os04g50960	LOC_Os03g11400
LOC_Os04g50960	LOC_Os03g56070
LOC_Os04g50960	LOC_Os01g16650
LOC_Os04g50960	LOC_Os03g46920
LOC_Os04g50960	LOC_Os05g41390
LOC_Os04g50960	LOC_Os04g42540
LOC_Os04g50960	LOC_Os07g32390
LOC_Os04g50960	LOC_Os02g10490
LOC_Os04g50960	LOC_Os01g08150
LOC_Os04g50960	LOC_Os04g39280
LOC_Os04g50960	LOC_Os02g56540
LOC_Os01g74190	LOC_Os03g48040
LOC_Os01g74190	LOC_Os05g51450
LOC_Os01g74190	LOC_Os01g43120
LOC_Os01g74190	LOC_Os01g72800
LOC_Os01g74190	LOC_Os09g36130
LOC_Os01g74190	LOC_Os09g39180
LOC_Os01g74190	LOC_Os02g51570
LOC_Os01g74190	LOC_Os03g31150
LOC_Os01g74190	LOC_Os01g69950
LOC_Os01g74190	LOC_Os05g19380
LOC_Os01g74190	LOC_Os03g58540
LOC_Os01g74190	LOC_Os02g55120
LOC_Os01g74190	LOC_Os07g38300
LOC_Os01g74190	LOC_Os11g05556
LOC_Os01g74190	LOC_Os01g66600
LOC_Os01g74190	LOC_Os05g49650
LOC_Os01g74190	LOC_Os08g24390
LOC_Os01g74190	LOC_Os03g04300
LOC_Os01g74190	LOC_Os03g29730
LOC_Os01g74190	LOC_Os10g36530
LOC_Os01g74190	LOC_Os03g20100
LOC_Os01g74190	LOC_Os03g61220
LOC_Os01g74190	LOC_Os04g50110
LOC_Os01g74190	LOC_Os12g35630
LOC_Os01g74190	LOC_Os07g06450
LOC_Os11g28420	LOC_Os11g28600
LOC_Os11g28420	LOC_Os10g36260
LOC_Os11g28420	LOC_Os04g52660
LOC_Os11g28420	LOC_Os12g39970
LOC_Os11g28420	LOC_Os02g06790
LOC_Os11g28420	LOC_Os03g08284
LOC_Os11g28420	LOC_Os04g51809
LOC_Os11g28420	LOC_Os03g21664
LOC_Os06g06260	LOC_Os02g19420
LOC_Os06g06260	LOC_Os03g55734
LOC_Os06g06260	LOC_Os01g74590
LOC_Os06g06260	LOC_Os10g04890
LOC_Os06g06260	LOC_Os04g35010
LOC_Os06g06260	LOC_Os01g68820
LOC_Os06g06260	LOC_Os05g23910
LOC_Os06g06260	LOC_Os04g38550
LOC_Os01g72950	LOC_Os02g58790
LOC_Os01g72950	LOC_Os03g18200
LOC_Os01g72950	LOC_Os02g22100
LOC_Os01g72950	LOC_Os03g03020
LOC_Os01g72950	LOC_Os07g29410
LOC_Os01g72950	LOC_Os07g32880
LOC_Os01g72950	LOC_Os07g04160
LOC_Os01g72950	LOC_Os06g21590
LOC_Os01g72950	LOC_Os01g55799
LOC_Os01g72950	LOC_Os11g47970
LOC_Os01g72950	LOC_Os11g43600
LOC_Os01g72950	LOC_Os07g05480
LOC_Os01g72950	LOC_Os03g56660
LOC_Os01g72950	LOC_Os06g47970
LOC_Os01g72950	LOC_Os04g41340
LOC_Os01g72950	LOC_Os01g54540
LOC_Os01g72950	LOC_Os06g43900
LOC_Os01g72950	LOC_Os01g64960
LOC_Os01g72950	LOC_Os05g48630
LOC_Os01g72950	LOC_Os06g01850
LOC_Os01g72950	LOC_Os08g44000
LOC_Os01g72950	LOC_Os01g40710
LOC_Os01g72950	LOC_Os03g57220
LOC_Os01g72950	LOC_Os07g05000
LOC_Os01g72950	LOC_Os12g17600
LOC_Os01g72950	LOC_Os03g14669
LOC_Os01g72950	LOC_Os12g19470
LOC_Os01g72950	LOC_Os04g16680
LOC_Os01g72950	LOC_Os08g41460
LOC_Os01g72950	LOC_Os03g56670
LOC_Os01g72950	LOC_Os05g22614
LOC_Os01g72950	LOC_Os02g01340
LOC_Os01g72950	LOC_Os02g51570
LOC_Os01g72950	LOC_Os02g51470
LOC_Os01g72950	LOC_Os12g08770
LOC_Os01g72950	LOC_Os08g01380
LOC_Os01g72950	LOC_Os05g32220
LOC_Os01g72950	LOC_Os04g01540
LOC_Os01g72950	LOC_Os08g29370
LOC_Os01g72950	LOC_Os03g16050
LOC_Os01g72950	LOC_Os03g64020
LOC_Os01g72950	LOC_Os09g36930
LOC_Os01g72950	LOC_Os10g15300
LOC_Os01g72950	LOC_Os02g35900
LOC_Os01g72950	LOC_Os07g37250
LOC_Os01g72950	LOC_Os07g37240
LOC_Os01g72950	LOC_Os07g06450
LOC_Os01g72950	LOC_Os07g47640
LOC_Os01g72950	LOC_Os01g67120
LOC_Os01g29840	LOC_Os09g09950
LOC_Os01g29840	LOC_Os03g07226
LOC_Os01g29840	LOC_Os06g04200
LOC_Os01g29840	LOC_Os03g45210
LOC_Os01g29840	LOC_Os02g15090
LOC_Os01g29840	LOC_Os03g62590
LOC_Os01g29840	LOC_Os07g10570
LOC_Os01g29840	LOC_Os03g55730
LOC_Os01g29840	LOC_Os07g27359
LOC_Os01g29840	LOC_Os03g40440
LOC_Os01g29840	LOC_Os01g55690
LOC_Os01g29840	LOC_Os02g28580
LOC_Os01g29840	LOC_Os05g47820
LOC_Os01g29840	LOC_Os01g13360
LOC_Os01g29840	LOC_Os01g55700
LOC_Os01g29840	LOC_Os05g41970
LOC_Os01g29840	LOC_Os10g11580
LOC_Os01g29840	LOC_Os07g36920
LOC_Os01g29840	LOC_Os10g26060
LOC_Os01g29840	LOC_Os03g55734
LOC_Os01g29840	LOC_Os02g19420
LOC_Os01g29840	LOC_Os01g74590
LOC_Os01g29840	LOC_Os02g15070
LOC_Os01g29840	LOC_Os06g30280
LOC_Os01g29840	LOC_Os11g33000
LOC_Os01g29840	LOC_Os10g41160
LOC_Os01g29840	LOC_Os02g12310
LOC_Os01g29840	LOC_Os07g11360
LOC_Os12g08770	LOC_Os03g18200
LOC_Os12g08770	LOC_Os02g22100
LOC_Os12g08770	LOC_Os06g14324
LOC_Os12g08770	LOC_Os10g10170
LOC_Os12g08770	LOC_Os07g29410
LOC_Os12g08770	LOC_Os08g02210
LOC_Os12g08770	LOC_Os11g47970
LOC_Os12g08770	LOC_Os06g01210
LOC_Os12g08770	LOC_Os07g04840
LOC_Os12g08770	LOC_Os03g39610
LOC_Os12g08770	LOC_Os07g05480
LOC_Os12g08770	LOC_Os03g56660
LOC_Os12g08770	LOC_Os06g47970
LOC_Os12g08770	LOC_Os11g13890
LOC_Os12g08770	LOC_Os06g43900
LOC_Os12g08770	LOC_Os01g64960
LOC_Os12g08770	LOC_Os05g48630
LOC_Os12g08770	LOC_Os06g01850
LOC_Os12g08770	LOC_Os01g19740
LOC_Os12g08770	LOC_Os08g44000
LOC_Os12g08770	LOC_Os08g45190
LOC_Os12g08770	LOC_Os07g05000
LOC_Os12g08770	LOC_Os01g59080
LOC_Os12g08770	LOC_Os01g44210
LOC_Os12g08770	LOC_Os03g14669
LOC_Os12g08770	LOC_Os12g19470
LOC_Os12g08770	LOC_Os05g01950
LOC_Os12g08770	LOC_Os04g55180
LOC_Os12g08770	LOC_Os03g56670
LOC_Os12g08770	LOC_Os05g22614
LOC_Os12g08770	LOC_Os03g19380
LOC_Os12g08770	LOC_Os08g40160
LOC_Os12g08770	LOC_Os03g16050
LOC_Os12g08770	LOC_Os04g33830
LOC_Os12g08770	LOC_Os07g47640
LOC_Os12g08770	LOC_Os01g67120
LOC_Os01g07800	LOC_Os04g56240
LOC_Os01g07800	LOC_Os05g42280
LOC_Os01g07800	LOC_Os04g56230
LOC_Os01g70100	LOC_Os12g38140
LOC_Os01g70100	LOC_Os06g20370
LOC_Os01g70100	LOC_Os01g07570
LOC_Os01g70100	LOC_Os05g36280
LOC_Os01g70100	LOC_Os12g41230
LOC_Os01g70100	LOC_Os05g30750
LOC_Os01g70100	LOC_Os02g16500
LOC_Os01g70100	LOC_Os06g15620
LOC_Os12g03130	LOC_Os06g08790
LOC_Os12g03130	LOC_Os06g03710
LOC_Os12g03130	LOC_Os08g32600
LOC_Os12g03130	LOC_Os10g39850
LOC_Os12g03130	LOC_Os01g74146
LOC_Os12g03130	LOC_Os04g48760
LOC_Os12g03130	LOC_Os01g01170
LOC_Os12g03130	LOC_Os01g64820
LOC_Os12g03130	LOC_Os04g28260
LOC_Os12g03130	LOC_Os10g01570
LOC_Os12g03130	LOC_Os01g12250
LOC_Os12g03130	LOC_Os02g06340
LOC_Os12g03130	LOC_Os02g58470
LOC_Os12g03130	LOC_Os05g39850
LOC_Os12g03130	LOC_Os03g56070
LOC_Os12g03130	LOC_Os02g55410
LOC_Os12g03130	LOC_Os04g15800
LOC_Os12g03130	LOC_Os05g41750
LOC_Os12g03130	LOC_Os12g37400
LOC_Os12g03130	LOC_Os09g28120
LOC_Os12g03130	LOC_Os06g14460
LOC_Os12g03130	LOC_Os03g38010
LOC_Os12g03130	LOC_Os01g36390
LOC_Os12g03130	LOC_Os05g33030
LOC_Os12g03130	LOC_Os10g26280
LOC_Os12g03130	LOC_Os10g42660
LOC_Os12g39160	LOC_Os10g42110
LOC_Os12g17830	LOC_Os08g16570
LOC_Os12g17830	LOC_Os05g11090
LOC_Os12g17830	LOC_Os04g44340
LOC_Os12g17830	LOC_Os06g12630
LOC_Os11g20689	LOC_Os03g46600
LOC_Os11g20689	LOC_Os02g04660
LOC_Os11g20689	LOC_Os02g03730
LOC_Os11g20689	LOC_Os10g35730
LOC_Os11g20689	LOC_Os06g03790
LOC_Os11g20689	LOC_Os09g29080
LOC_Os11g20689	LOC_Os01g48720
LOC_Os11g20689	LOC_Os06g35470
LOC_Os11g20689	LOC_Os05g48410
LOC_Os11g20689	LOC_Os10g35750
LOC_Os11g20689	LOC_Os04g41300
LOC_Os11g20689	LOC_Os08g21840
LOC_Os11g20689	LOC_Os06g19640
LOC_Os11g20689	LOC_Os01g05010
LOC_Os09g02250	LOC_Os04g38570
LOC_Os09g02250	LOC_Os10g19180
LOC_Os09g02250	LOC_Os03g51970
LOC_Os03g14080	LOC_Os05g02980
LOC_Os03g14080	LOC_Os02g30850
LOC_Os03g14080	LOC_Os09g23220
LOC_Os03g14080	LOC_Os09g02360
LOC_Os04g50030	LOC_Os10g31640
LOC_Os04g50030	LOC_Os01g48710
LOC_Os04g50030	LOC_Os11g03860
LOC_Os04g50030	LOC_Os02g44310
LOC_Os04g50030	LOC_Os02g25020
LOC_Os04g50030	LOC_Os08g15420
LOC_Os04g50030	LOC_Os07g44550
LOC_Os04g50030	LOC_Os04g34630
LOC_Os04g50030	LOC_Os04g58760
LOC_Os04g50030	LOC_Os02g03900
LOC_Os04g50030	LOC_Os05g04410
LOC_Os04g50030	LOC_Os10g31660
LOC_Os04g50030	LOC_Os10g31530
LOC_Os04g50030	LOC_Os06g44970
LOC_Os04g50030	LOC_Os01g62110
LOC_Os04g50030	LOC_Os12g03670
LOC_Os04g50030	LOC_Os08g06320
LOC_Os04g50030	LOC_Os10g31500
LOC_Os04g50030	LOC_Os10g31680
LOC_Os04g47580	LOC_Os10g09870
LOC_Os04g47580	LOC_Os03g50420
LOC_Os04g47580	LOC_Os02g50910
LOC_Os04g47580	LOC_Os03g11540
LOC_Os04g47580	LOC_Os03g17960
LOC_Os04g47580	LOC_Os04g41900
LOC_Os04g47580	LOC_Os02g47150
LOC_Os04g47580	LOC_Os05g38480
LOC_Os04g47580	LOC_Os08g40170
LOC_Os04g47580	LOC_Os01g56020
LOC_Os04g47580	LOC_Os01g70560
LOC_Os04g47580	LOC_Os03g03630
LOC_Os04g47580	LOC_Os02g58220
LOC_Os04g47580	LOC_Os02g50630
LOC_Os04g47580	LOC_Os02g58470
LOC_Os04g47580	LOC_Os01g59120
LOC_Os04g47580	LOC_Os11g29380
LOC_Os04g47580	LOC_Os12g17530
LOC_Os04g47580	LOC_Os03g56070
LOC_Os04g47580	LOC_Os07g46540
LOC_Os04g47580	LOC_Os11g37100
LOC_Os04g47580	LOC_Os12g37400
LOC_Os04g47580	LOC_Os05g29010
LOC_Os04g47580	LOC_Os03g38010
LOC_Os04g47580	LOC_Os02g56540
LOC_Os04g47580	LOC_Os10g42660
LOC_Os04g47580	LOC_Os02g07180
LOC_Os04g47580	LOC_Os08g32600
LOC_Os04g47580	LOC_Os06g45990
LOC_Os04g47580	LOC_Os02g36500
LOC_Os04g47580	LOC_Os08g03560
LOC_Os04g47580	LOC_Os01g09580
LOC_Os04g47580	LOC_Os05g36280
LOC_Os04g47580	LOC_Os04g43230
LOC_Os04g47580	LOC_Os10g35580
LOC_Os04g47580	LOC_Os02g06340
LOC_Os04g47580	LOC_Os03g22040
LOC_Os04g47580	LOC_Os01g54420
LOC_Os04g47580	LOC_Os09g36740
LOC_Os04g47580	LOC_Os12g34510
LOC_Os04g47580	LOC_Os06g14460
LOC_Os04g47580	LOC_Os03g06670
LOC_Os04g47580	LOC_Os07g46560
LOC_Os04g47580	LOC_Os06g08790
LOC_Os04g47580	LOC_Os08g01100
LOC_Os04g47580	LOC_Os04g48760
LOC_Os04g47580	LOC_Os05g14590
LOC_Os04g47580	LOC_Os03g12140
LOC_Os04g47580	LOC_Os12g16210
LOC_Os04g47580	LOC_Os02g35230
LOC_Os04g47580	LOC_Os01g49200
LOC_Os04g47580	LOC_Os06g02530
LOC_Os04g47580	LOC_Os10g28230
LOC_Os04g47580	LOC_Os06g51110
LOC_Os04g47580	LOC_Os03g19080
LOC_Os04g47580	LOC_Os01g08150
LOC_Os04g47580	LOC_Os02g15810
LOC_Os04g47580	LOC_Os09g37510
LOC_Os04g47580	LOC_Os12g19180
LOC_Os04g47580	LOC_Os01g15480
LOC_Os04g47580	LOC_Os10g01570
LOC_Os04g47580	LOC_Os04g38570
LOC_Os04g47580	LOC_Os03g11400
LOC_Os04g47580	LOC_Os12g42700
LOC_Os04g47580	LOC_Os03g07810
LOC_Os04g47580	LOC_Os04g15800
LOC_Os04g47580	LOC_Os01g16650
LOC_Os04g47580	LOC_Os05g41750
LOC_Os04g47580	LOC_Os02g47130
LOC_Os04g47580	LOC_Os09g28120
LOC_Os04g47580	LOC_Os04g40940
LOC_Os04g47580	LOC_Os01g36390
LOC_Os04g47580	LOC_Os07g22580
LOC_Os04g47580	LOC_Os09g38710
LOC_Os04g47580	LOC_Os01g04170
LOC_Os04g47580	LOC_Os03g02290
LOC_Os04g47580	LOC_Os07g05190
LOC_Os04g47580	LOC_Os05g33890
LOC_Os04g47580	LOC_Os03g46920
LOC_Os04g47580	LOC_Os01g64820
LOC_Os04g47580	LOC_Os07g32390
LOC_Os04g47580	LOC_Os05g40540
LOC_Os04g47580	LOC_Os04g28260
LOC_Os04g47580	LOC_Os03g04550
LOC_Os04g47580	LOC_Os02g10020
LOC_Os04g47580	LOC_Os12g39210
LOC_Os04g47580	LOC_Os05g43140
LOC_Os04g47580	LOC_Os03g45760
LOC_Os04g47580	LOC_Os05g39850
LOC_Os04g47580	LOC_Os05g43610
LOC_Os04g47580	LOC_Os07g29190
LOC_Os04g47580	LOC_Os03g17164
LOC_Os04g47580	LOC_Os07g30110
LOC_Os04g47580	LOC_Os02g55410
LOC_Os04g47580	LOC_Os05g41390
LOC_Os04g47580	LOC_Os04g42540
LOC_Os04g47580	LOC_Os05g03120
LOC_Os04g47580	LOC_Os12g41230
LOC_Os04g47580	LOC_Os05g33030
LOC_Os07g28610	LOC_Os07g32880
LOC_Os07g28610	LOC_Os05g28090
LOC_Os07g28610	LOC_Os03g22370
LOC_Os07g28610	LOC_Os08g06530
LOC_Os07g28610	LOC_Os12g19381
LOC_Os07g28610	LOC_Os02g15750
LOC_Os07g28610	LOC_Os01g47330
LOC_Os07g28610	LOC_Os07g41630
LOC_Os07g28610	LOC_Os05g43310
LOC_Os07g28610	LOC_Os01g39960
LOC_Os07g28610	LOC_Os02g15660
LOC_Os07g28610	LOC_Os07g05480
LOC_Os07g28610	LOC_Os03g56660
LOC_Os07g28610	LOC_Os05g33280
LOC_Os07g28610	LOC_Os02g51020
LOC_Os07g28610	LOC_Os10g01044
LOC_Os07g28610	LOC_Os02g42570
LOC_Os07g28610	LOC_Os02g13970
LOC_Os07g28610	LOC_Os08g07060
LOC_Os07g28610	LOC_Os09g36040
LOC_Os07g28610	LOC_Os07g37830
LOC_Os07g28610	LOC_Os06g43900
LOC_Os07g28610	LOC_Os01g64960
LOC_Os07g28610	LOC_Os05g48630
LOC_Os07g28610	LOC_Os08g33820
LOC_Os07g28610	LOC_Os08g45190
LOC_Os07g28610	LOC_Os08g41460
LOC_Os07g28610	LOC_Os03g36750
LOC_Os07g28610	LOC_Os05g22614
LOC_Os07g28610	LOC_Os02g01340
LOC_Os07g28610	LOC_Os01g72950
LOC_Os07g28610	LOC_Os08g40160
LOC_Os07g28610	LOC_Os12g08770
LOC_Os07g28610	LOC_Os03g56869
LOC_Os07g28610	LOC_Os08g02630
LOC_Os07g28610	LOC_Os12g38640
LOC_Os07g28610	LOC_Os04g44340
LOC_Os07g28610	LOC_Os10g10180
LOC_Os07g28610	LOC_Os10g15300
LOC_Os07g28610	LOC_Os07g37250
LOC_Os07g28610	LOC_Os11g07020
LOC_Os07g28610	LOC_Os11g40600
LOC_Os07g28610	LOC_Os10g35030
LOC_Os07g28610	LOC_Os02g58790
LOC_Os07g28610	LOC_Os06g09610
LOC_Os07g28610	LOC_Os01g31690
LOC_Os07g28610	LOC_Os07g29410
LOC_Os07g28610	LOC_Os07g04160
LOC_Os07g28610	LOC_Os05g22730
LOC_Os07g28610	LOC_Os04g45490
LOC_Os07g28610	LOC_Os10g39800
LOC_Os07g28610	LOC_Os03g21560
LOC_Os07g28610	LOC_Os04g38750
LOC_Os07g28610	LOC_Os07g37550
LOC_Os07g28610	LOC_Os04g38410
LOC_Os07g28610	LOC_Os05g01110
LOC_Os07g28610	LOC_Os03g03720
LOC_Os07g28610	LOC_Os03g57220
LOC_Os07g28610	LOC_Os12g17600
LOC_Os07g28610	LOC_Os04g16680
LOC_Os07g28610	LOC_Os01g66980
LOC_Os07g28610	LOC_Os02g17920
LOC_Os07g28610	LOC_Os03g29970
LOC_Os07g28610	LOC_Os07g01030
LOC_Os07g28610	LOC_Os08g19140
LOC_Os07g28610	LOC_Os04g42020
LOC_Os07g28610	LOC_Os01g32830
LOC_Os07g28610	LOC_Os01g17150
LOC_Os07g28610	LOC_Os07g37240
LOC_Os07g28610	LOC_Os09g31502
LOC_Os07g28610	LOC_Os06g13660
LOC_Os07g28610	LOC_Os11g13850
LOC_Os07g28610	LOC_Os01g67120
LOC_Os07g28610	LOC_Os02g22100
LOC_Os07g28610	LOC_Os09g39390
LOC_Os07g28610	LOC_Os09g10750
LOC_Os07g28610	LOC_Os02g57020
LOC_Os07g28610	LOC_Os11g47970
LOC_Os07g28610	LOC_Os02g01150
LOC_Os07g28610	LOC_Os04g51300
LOC_Os07g28610	LOC_Os03g30092
LOC_Os07g28610	LOC_Os01g68450
LOC_Os07g28610	LOC_Os02g04460
LOC_Os07g28610	LOC_Os06g05950
LOC_Os07g28610	LOC_Os10g39430
LOC_Os07g28610	LOC_Os02g38210
LOC_Os07g28610	LOC_Os04g41340
LOC_Os07g28610	LOC_Os03g17070
LOC_Os07g28610	LOC_Os06g40640
LOC_Os07g28610	LOC_Os06g45340
LOC_Os07g28610	LOC_Os01g59090
LOC_Os07g28610	LOC_Os08g14440
LOC_Os07g28610	LOC_Os02g02520
LOC_Os07g28610	LOC_Os02g47020
LOC_Os07g28610	LOC_Os05g41190
LOC_Os07g28610	LOC_Os08g01380
LOC_Os07g28610	LOC_Os02g51470
LOC_Os07g28610	LOC_Os12g23180
LOC_Os07g28610	LOC_Os02g09590
LOC_Os07g28610	LOC_Os03g14040
LOC_Os07g28610	LOC_Os08g29370
LOC_Os07g28610	LOC_Os01g71190
LOC_Os07g28610	LOC_Os06g47940
LOC_Os07g28610	LOC_Os03g64020
LOC_Os07g28610	LOC_Os06g04150
LOC_Os07g28610	LOC_Os08g10020
LOC_Os07g28610	LOC_Os04g50110
LOC_Os07g28610	LOC_Os12g35630
LOC_Os07g28610	LOC_Os07g47640
LOC_Os07g28610	LOC_Os12g08730
LOC_Os07g28610	LOC_Os03g62630
LOC_Os07g28610	LOC_Os07g23990
LOC_Os07g28610	LOC_Os03g18200
LOC_Os07g28610	LOC_Os10g10170
LOC_Os07g28610	LOC_Os07g07540
LOC_Os07g28610	LOC_Os06g21590
LOC_Os07g28610	LOC_Os01g55799
LOC_Os07g28610	LOC_Os08g02210
LOC_Os07g28610	LOC_Os03g50310
LOC_Os07g28610	LOC_Os03g12020
LOC_Os07g28610	LOC_Os03g63480
LOC_Os07g28610	LOC_Os07g46330
LOC_Os07g28610	LOC_Os06g47970
LOC_Os07g28610	LOC_Os01g49740
LOC_Os07g28610	LOC_Os11g13890
LOC_Os07g28610	LOC_Os02g34810
LOC_Os07g28610	LOC_Os08g39430
LOC_Os07g28610	LOC_Os06g01850
LOC_Os07g28610	LOC_Os08g44000
LOC_Os07g28610	LOC_Os01g40710
LOC_Os07g28610	LOC_Os04g38600
LOC_Os07g28610	LOC_Os01g44210
LOC_Os07g28610	LOC_Os03g14669
LOC_Os07g28610	LOC_Os08g44680
LOC_Os07g28610	LOC_Os06g15400
LOC_Os07g28610	LOC_Os03g39830
LOC_Os07g28610	LOC_Os12g19470
LOC_Os07g28610	LOC_Os03g56670
LOC_Os07g28610	LOC_Os03g17580
LOC_Os07g28610	LOC_Os12g29570
